減らす,へらす,mengurangi,decrease,giảm bớt,감소
減る,へる,mengurangi,belt,thắt lưng,벨트
ベルト,ベルト,sabuk,change,thay đổi,변화
変化,へんか,mengubah,paint,sơn,페인트
ペンキ,ペンキ,cat,study,học,공부
勉強,べんきょう,belajar,change,thay đổi,변경
変更,へんこう,mengubah,bench,ghế dài,벤치
ベンチ,ベンチ,bangku,bento,hộp cơm bento,도시락
弁当,べんとう,bento,direction,phương hướng,쪽
方,ほう,arah,law,pháp luật,법
法,ほう,hukum,rod,thanh,막대
棒,ぼう,batang,adventure,cuộc phiêu lưu,모험
冒険,ぼうけん,petualangan,direction,phương hướng,방향
方向,ほうこう,arah,report,báo cáo,신고
報告,ほうこく,laporan,jewelry ,trang sức ,보석
宝石,ほうせき,perhiasan,broadcast,phát tin,방송
放送,ほうそう,siaran,Abundant,Dồi dào,풍부한
豊富,ほうふ,Melimpah,method,phương pháp,방법
方法,ほうほう,metode,various places,nhiều nơi,사람들
方々,ほうぼう,berbagai tempat,visit,thăm nom,방문
訪問,ほうもん,mengunjungi,bark,vỏ cây,짖는
吠える,ほえる,kulit pohon,Boy,Con trai,소년
ボーイ,ボーイ,Anak laki-laki,boat,thuyền,보트
ボート,ボート,kapal,Home,Trang chủ,홈
ホーム,ホーム,Rumah,ball,quả bóng,공
ボール,ボール,bola,others,người khác,기타
他,ほか,yang lain,outside,ngoài,외부
外,ほか,di luar,pride,kiêu hãnh,자랑
誇り,ほこり,kebanggaan,dust,bụi,먼지
埃,ほこり,debu,guarantee,bảo đảm,보증
保証,ほしょう,menjamin,keep,giữ,저장
保存,ほぞん,menyimpan,degree,bằng cấp,정도
程,ほど,derajat,sidewalk,vỉa hè,보도
歩道,ほどう,trotoar,Buddha,Đức Phật,부처
仏,ほとけ,Budha,bone,xương,뼈
骨,ほね,tulang,flame,ngọn lửa,불꽃
炎,ほのお,api,cheek,má,뺨
頬,ほほ,pipi,cheek,má,뺨
頬,ほお,pipi,almost,hầu hết,거의
ほぼ,ほぼ,hampir,smile,nụ cười,미소
微笑む,ほほえむ,senyum,praise,khen,칭찬하다
褒める,ほめる,memuji,moat,hào nước,호
濠,ほり,parit,TRUE,ĐÚNG VẬY,진짜
本当,ほんと,BENAR,TRUE,ĐÚNG VẬY,진짜
本当,ほんとう,BENAR,The person himself,Chính bản thân người đó,본인
本人,ほんにん,Orang itu sendiri,Authentic,Thật,진짜
本物,ほんもの,Autentik,vaguely,mơ hồ,멍하니
ぼんやり,ぼんやり,samar-samar,between,giữa,사이
間,ま,di antara,oh dear,Ôi trời ơi,음
まあ,まあ,Aduh Buyung,market,chợ,마켓
マーケット,マーケット,pasar,microphone,micro,마이크
マイク,マイク,mikropon,Lost child,Đứa trẻ lạc mất,잃어버린
迷子,まいご,Anak yang hilang,Leave it to them,Hãy để họ tự lo liệu.,맡기다
任せる,まかせる,Serahkan saja pada mereka.,curtain,tấm màn,막
幕,まく,tirai,Loss,Sự mất mát,잃다
負け,まけ,Kehilangan,grandchild,cháu,손자
孫,まご,cucu,No way,Không đời nào,설마
まさか,まさか,Mustahil,Exactly,Chính xác,바로
まさに,まさに,Tepat,serious,nghiêm trọng,진지한
真面目,まじめ,serius,increase,tăng,증가하다
増す,ます,meningkatkan,First,Đầu tiên,먼저
先ず,まず,Pertama,poor,nghèo,가난한
貧しい,まずしい,miskin,Master,Bậc thầy,마스터
マスター,マスター,Menguasai,Increasingly,Ngày càng nhiều,점점 더
ますます,ますます,Makin,also,Mà còn,또
又,また,Juga,still,vẫn,아직
未だ,まだ,tetap,town,thị trấn,도시
街,まち,kota,error,lỗi,실수
間違い,まちがい,kesalahan,pine,cây thông,소나무
松,まつ,pinus,Bright red,Màu đỏ tươi,새빨간
真っ赤,まっか,Merah terang,straight,thẳng,똑바로
真っ直ぐ,まっすぐ,lurus,absolutely,tuyệt đối,전혀
全く,まったく,sangat,Festival,Lễ hội,축제
祭,まつり,Festival,learn,học hỏi,배우다
学ぶ,まなぶ,mempelajari,Imitation,Sự bắt chước,모방
真似,まね,Imitasi,invite,mời,초대하다
招く,まねく,mengundang,Mom,Mẹ,엄마
ママ,ママ,Mama,beans,đậu,콩
豆,まめ,kacang,protect,bảo vệ,지키다
守る,まもる,melindungi,Circle,Vòng tròn,둥근
丸,まる,Lingkaran,circle,vòng tròn,원
円,まる,lingkaran,round,tròn,둥근
丸い,まるい,bulat,It's like,Nó giống như,마치
まるで,まるで,Ini seperti,turn,xoay,돌리다
回す,まわす,berbelok,Around,Xung quanh,회전
回り,まわり,Sekitar,In the unlikely event,Trong trường hợp không mấy khả thi,만일
万一,まんいち,Dalam kemungkinan yang kecil,satisfaction,sự hài lòng,만족
満足,まんぞく,kepuasan,body,thân hình,몸
身,み,tubuh,fruit,hoa quả,실
実,み,buah,Seeing off,tiễn biệt,배달
見送り,みおくり,Mengantar,Allies,Đồng minh,아군
味方,みかた,Sekutu,Magnificent,Tuyệt vời,멋지다
見事,みごと,Agung,Miss,Cô,실수
ミス,ミス,Merindukan,be full,đầy,채우다
満ちる,みちる,penuh,dense,dày đặc,밀
密,みつ,padat,admit,thừa nhận,인정하다
認める,みとめる,mengakui,all,tất cả,모두
皆,みんな,semua,Visiting the sick,Đi thăm người bệnh,편지
見舞い,みまい,Menjenguk orang sakit,souvenir,quà lưu niệm,기념품
土産,みやげ,suvenir,capital,thủ đô,도시
都,みやこ,modal,Myo,Myo,이상한
妙,みょう,Myo,the day after tomorrow,ngày kia,내일
明後日,みょうごにち,lusa,future,tương lai,미래
未来,みらい,masa depan,charm,sự quyến rũ,매력
魅力,みりょく,pesona,look,Nhìn,보기
見る,みる,Lihat,milk,sữa,우유
ミルク,ミルク,susu,Nothing,Không có gì,없음
無,む,Tidak ada,opposite,đối diện,정면
向かい,むかい,di depan,Pick up,Nhặt lên,픽업
迎え,むかえ,Menjemput,Turn,Xoay,향하다
向く,むく,Berbelok,To point,Để chỉ,조준하다
向ける,むける,Untuk menunjukkan,ignore,phớt lờ,무시
無視,むし,mengabaikan,tooth decay,sâu răng,충치
虫歯,むしば,kerusakan gigi,rather,hơn là,넋
寧ろ,むしろ,lebih tepatnya,tie,cà vạt,묶다
結ぶ,むすぶ,mengikat,waste,rác thải,낭비
無駄,むだ,limbah,Enthralled,Say mê,미친
夢中,むちゅう,Terpesona,chest,ngực,가슴
胸,むね,dada,free,miễn phí,무료
無料,むりょう,bebas,bud,nụ,싹
芽,め,tunas,clear,thông thoáng,명확한
明確,めいかく,jernih,command,yêu cầu,명령하다
命じる,めいじる,memerintah,master,bậc thầy,명인
名人,めいじん,menguasai,instruction,chỉ dẫn,명령
命令,めいれい,petunjuk,bothersome,phiền phức,성가신
迷惑,めいわく,mengganggu,rice,cơm,쌀
飯,めし,beras,Rarely,Hiếm khi,드물게
滅多に,めったに,Jarang,Memo,Bản ghi nhớ,메모
メモ,メモ,Memo,surface,bề mặt,얼굴
面,めん,permukaan,cotton,bông,코튼
綿,めん,kapas,driver licence,bằng lái xe,면허
免許,めんきょ,SIM,troublesome,rắc rối,귀찮은
面倒,めんどう,sulit,member,thành viên,회원
メンバー,メンバー,anggota,apply,áp dụng,신청
申し込む,もうしこむ,menerapkan,I'm sorry,Tôi xin lỗi,미안
申し訳,もうしわけ,saya minta maaf,blanket,cái chăn,담요
毛布,もうふ,selimut,burning,đang cháy,불타는
燃える,もえる,pembakaran,the purpose,mục đích,목적
目的,もくてき,tujuan,the goal,mục tiêu,목표
目標,もくひょう,tujuan,Thursday,Thứ năm,목요일
木曜,もくよう,Kamis,character,tính cách,문자
文字,もじ,karakter,character,tính cách,문자
文字,もんじ,karakter,If,Nếu như,만약
もしも,もしも,Jika,lift,thang máy,리프팅
持ち上げ,もちあげる,mengangkat,Use,Sử dụng,사용
用いる,もちいる,Menggunakan,Of course,Tất nhiên rồi,물론
勿論,もちろん,Tentu saja,most,hầu hết,가장
最も,もっとも,paling,However,Tuy nhiên,우도
尤も,もっとも,Namun,Former,Trước,원래
元,もと,Mantan,base,căn cứ,기
基,もと,basis,Basic,Nền tảng,소
素,もと,Dasar,return,trở lại,돌아가다
戻す,もどす,kembali,Based on,Dựa trên,근거
基づく,もとづく,Berdasarkan,demand,yêu cầu,요구하다
求める,もとめる,tuntutan,person,người,사람
者,もの,orang,Noise,Tiếng ồn,물음
物音,ものおと,Kebisingan,story,câu chuyện,이야기
物語,ものがたり,cerita,things,đồ đạc,사물
物事,ものごと,hal-hal,pattern,mẫu,무늬
模様,もよう,pola,Receive,Nhận được,받다
貰う,もらう,Menerima,Complaints,Khiếu nại,불평
文句,もんく,Keluhan,Eventually,Sau cùng,결국
やがて,やがて,Pada akhirnya,Role,Vai trò,역할
役,やく,Peran,about,Về,약
約,やく,tentang,reason,lý do,번역
訳,やく,alasan,role,vai trò,역할
役割,やくわり,peran,rent,thuê,임대
家賃,やちん,menyewa,Troublesome,Gây phiền phức,성가신
厄介,やっかい,Sulit,inn,nhà trọ,숙소
宿,やど,losmen,hire,thuê,고용하다
雇う,やとう,mempekerjakan,roof,mái nhà,지붕
屋根,やね,atap,also,Mà còn,역시
やはり,やはり,Juga,to break,để phá vỡ,깨다
破る,やぶる,untuk memecahkan,I quit,Tôi nghỉ việc,그만두다
辞める,やめる,Saya berhenti,somewhat,phần nào,다소
やや,やや,agak,only,chỉ một,유일한
唯一,ゆいいつ,hanya,courage,lòng can đảm,용기
勇気,ゆうき,keberanian,valid,có hiệu lực,유효
有効,ゆうこう,sah,Excellent,Xuất sắc,우수
優秀,ゆうしゅう,Bagus sekali,Victory,Chiến thắng,우승
優勝,ゆうしょう,Kemenangan,friendship,tình bạn,우정
友情,ゆうじょう,persahabatan,friend,bạn bè,친구
友人,ゆうじん,teman,Competent,Có năng lực,유능
有能,ゆうのう,Kompeten,Mail,Thư,우편
郵便,ゆうびん,Surat,evening,buổi tối,저녁
夕べ,ゆうべ,malam,humor,hài hước,유머
ユーモア,ユーモア,humor,advantageous,có lợi,유리
有利,ゆうり,menguntungkan,floor,sàn nhà,바닥
床,ゆか,lantai,pleasant,dễ thương,유쾌한
愉快,ゆかい,menyenangkan,export,xuất khẩu,수출
輸出,ゆしゅつ,ekspor,Give away,Tặng quà,양보하다
譲る,ゆずる,Memberi secara gratis,rich,giàu có,풍부한
豊か,ゆたか,kaya,slowly,chậm,천천히
ゆっくり,ゆっくり,perlahan-lahan,import,nhập khẩu,수입
輸入,ゆにゅう,impor,forgive,tha thứ,용서하다
許す,ゆるす,memaafkan,night,đêm,밤
夜,よ,malam,dawn,bình minh,새벽
夜明け,よあけ,fajar,Mr.,Ông,님
様,よう,Tn.,get drunk,say xỉn,술취하다
酔う,よう,mabuk,easy,dễ,쉬운
容易,ようい,mudah,Cheerful,Vui vẻ,쾌활한
陽気,ようき,Ceria,request,lời yêu cầu,요청
要求,ようきゅう,meminta,Caution,Thận trọng,조심
用心,ようじん,Peringatan,state,tình trạng,모습
様子,ようす,negara,in short,tóm lại,요컨대
要するに,ようするに,pendeknya,element,yếu tố,요소
要素,ようそ,elemen,Main points,Những điểm chính,요점
要点,ようてん,Poin-poin utama,day of week,ngày trong tuần,요일
曜日,ようび,hari dalam seminggu,Europe,Châu Âu,유럽
ヨーロッパ,ヨーロッパ,Eropa,Expected,Hy vọng,예기
予期,よき,Mengharapkan,cross,đi qua,건너다
横切る,よこぎる,menyeberang,budget,ngân sách,예산
予算,よさん,anggaran,Stop,Dừng lại,멈추다
止す,よす,Berhenti,prediction,dự đoán,예측
予測,よそく,ramalan,Yacht,Du thuyền,요트
ヨット,ヨット,Kapal pesiar,Midnight,Nửa đêm,한밤중
夜中,よなか,Tengah malam,world,thế giới,세상
世の中,よのなか,dunia,extra,thêm,여분
余分,よぶん,tambahan,forecast,dự báo,예보
予報,よほう,ramalan,prevention,phòng ngừa,예방
予防,よぼう,pencegahan,reading,đọc,읽기
読み,よみ,membaca,wife,vợ,아내
嫁,よめ,istri,room,phòng,여유
余裕,よゆう,ruang,twist,xoắn,더
より,より,memutar,According to,Theo,말하자면
よると,よると,Menurut,joy,vui sướng,기쁨
喜び,よろこび,sukacita,Okay,Đồng ý,좋은
宜しい,よろしい,Oke,nice to meet you,Rất vui được gặp bạn,감사합니다
よろしく,（感）,Senang bertemu dengan Anda,four,bốn,네
四,よん,empat,Next,Kế tiếp,오
来,らい,Berikutnya,writer,nhà văn,작가
ライター,ライター,penulis,easy,dễ,편한
楽,らく,mudah,racket,vợt,라켓
ラケット,ラケット,raket,profit,lợi nhuận,이익
利益,りえき,laba,understanding,hiểu biết,이해
理解,りかい,memahami,land,đất,육지
陸,りく,tanah,clever,thông minh,이구
利口,りこう,cerdik,divorce,ly hôn,이혼
離婚,りこん,perceraian,ideal,lý tưởng,이상
理想,りそう,ideal,rate,tỷ lệ,비율
率,りつ,kecepatan,fine,khỏe,좋은
立派,りっぱ,Bagus,Study abroad,Du học,유학
留学,りゅうがく,Belajar di luar negeri,fashion,thời trang,유행
流行,りゅうこう,mode,amount,số lượng,양
量,りょう,jumlah,Currency exchange,Tỷ giá hối đoái,환전
両替,りょうがえ,Penukaran mata uang,Fee,Phí,수수료
料金,りょうきん,Biaya,example,ví dụ,예
例,れい,contoh,Bow,Cây cung,예
礼,れい,Busur,courtesy,lịch sự,예의
礼儀,れいぎ,kesopanan,Calm,Điềm tĩnh,냉정
冷静,れいせい,Tenang,column,cột,열
列,れつ,kolom,train,xe lửa,기차
列車,れっしゃ,kereta,Report,Báo cáo,보고서
レポート,レポート,Laporan,practice,luyện tập,연습
練習,れんしゅう,praktik,Association,Sự kết hợp,연상
連想,れんそう,Asosiasi,continuous,liên tục,연속
連続,れんぞく,kontinu,old man,ông già,노인
老人,ろうじん,orang tua,labor,nhân công,노동
労働,ろうどう,tenaga kerja,rocket,tên lửa,로켓
ロケット,ロケット,roket,to discuss,để thảo luận,논의하다
論じる,ろんじる,untuk berdiskusi,Controversy,Tranh cãi,논쟁
論争,ろんそう,Kontroversi,paper,giấy,논문
論文,ろんぶん,kertas,ring,nhẫn,고리
輪,わ,cincin,wine,rượu ,와인
ワイン,ワイン,anggur,Selfish,Ích kỷ,멋지다
わがまま,わがまま,Egois,Farewell,Tạm biệt,이별
別れ,わかれ,Selamat tinggal,side,bên,겨드랑이
脇,わき,samping,Divide,Chia,나누다
分ける,わける,Membagi,on purpose,cố ý,일부러
わざと,わざと,dengan sengaja,slightly,nhẹ nhàng,약간
僅か,わずか,agak,cotton,bông,코튼
綿,わた,kapas,topic,đề tài,화제
話題,わだい,topik,Laughter,Tiếng cười,웃음
笑い,わらい,Tawa,divide,chia,깨다
割る,わる,membagi,Insults,Lời lăng mạ,욕설
悪口,わるくち,Penghinaan,we,chúng tôi,우리
我々,われわれ,Kami,bay,vịnh,만
湾,わん,teluk,#VALUE!,#VALUE!,#VALUE!
